x1,x2,x3,x4,x5,x6,x7,y
337,45,45,1,1,0,0,1
344,46,46,1,1,0,0,1
347,47,47,1,1,0,0,1
352,48,48,1,1,0,0,1
353,49,49,1,1,0,0,1
368,50,50,1,1,0,0,1
372,51,51,1,1,0,0,1
378,52,52,1,1,0,0,1
382,53,53,1,1,0,0,1
384,54,54,1,1,0,0,1
388,55,55,1,1,0,0,1
398,56,56,1,1,0,0,1
10,1,1,1,1,1,10,0
37,2,2,1,1,0,10,0
98,3,3,1,1,0,10,1
164,4,4,1,1,0,10,1
179,5,5,1,1,0,10,1
240,6,6,1,1,0,10,1
244,7,7,1,1,0,10,1
304,8,8,1,1,0,10,1
314,9,9,1,1,0,10,1
387,10,10,1,1,0,10,1
110,1,1,1,1,1,110,0
150,2,2,1,1,0,110,0
170,3,3,1,1,0,110,0
359,4,4,1,1,0,110,0
366,5,5,1,1,0,110,1
91,1,1,1,1,1,91,1
115,1,1,1,1,1,115,1
41,1,1,1,1,1,41,0
55,2,2,1,1,0,41,0
64,3,3,1,1,0,41,1
65,4,4,1,1,0,41,1
82,5,5,1,1,0,41,1
86,6,6,1,1,0,41,1
94,7,7,1,1,0,41,1
100,8,8,1,1,0,41,1
112,9,9,1,1,0,41,1
124,10,10,1,1,0,41,1
128,11,11,1,1,0,41,1
136,12,12,1,1,0,41,1
139,13,13,1,1,0,41,1
166,14,14,1,1,0,41,1
189,15,15,1,1,0,41,1
195,16,16,1,1,0,41,1
207,17,17,1,1,0,41,1
224,18,18,1,1,0,41,1
238,19,19,1,1,0,41,1
264,20,20,1,1,0,41,1
271,21,21,1,1,0,41,1
319,22,22,1,1,0,41,1
323,23,23,1,1,0,41,1
335,24,24,1,1,0,41,1
349,25,25,1,1,0,41,1
353,26,26,1,1,0,41,1
368,27,27,1,1,0,41,1
389,28,28,1,1,0,41,1
3,1,1,1,1,1,3,0
41,2,2,1,1,0,3,0
82,3,3,1,1,0,3,0
100,4,4,1,1,0,3,0
124,5,5,1,1,0,3,0
166,6,6,1,1,0,3,0
180,7,7,1,1,0,3,0
214,8,8,1,1,0,3,0
222,9,9,1,1,0,3,0
238,10,10,1,1,0,3,0
310,11,11,1,2,1,3,0
335,12,12,1,2,0,3,0
371,13,13,1,2,0,3,1
377,14,14,1,2,0,3,1
1,1,1,1,1,1,1,1
3,2,2,1,1,0,1,1
4,3,3,1,1,0,1,1
5,4,4,1,1,0,1,1
6,5,5,1,1,0,1,1
7,6,6,1,1,0,1,1
8,7,7,1,1,0,1,1
9,8,8,1,1,0,1,1
11,9,9,1,1,0,1,1
12,10,10,1,1,0,1,1
13,11,11,1,1,0,1,1
14,12,12,1,1,0,1,1
15,13,13,1,1,0,1,1
16,14,14,1,1,0,1,1
17,15,15,1,1,0,1,1
19,16,16,1,1,0,1,1
20,17,17,1,1,0,1,1
21,18,18,1,1,0,1,1
22,19,19,1,1,0,1,1
24,20,20,1,1,0,1,1
25,21,21,1,1,0,1,1
26,22,22,1,1,0,1,1
27,23,23,1,1,0,1,1
29,24,24,1,1,0,1,1
30,25,25,1,1,0,1,1
32,26,26,1,1,0,1,1
33,27,27,1,1,0,1,1
34,28,28,1,1,0,1,1
36,29,29,1,1,0,1,1
38,30,30,1,1,0,1,1
41,31,31,1,1,0,1,1
42,32,32,1,1,0,1,1
43,33,33,1,1,0,1,1
44,34,34,1,1,0,1,1
45,35,35,1,1,0,1,1
46,36,36,1,1,0,1,1
47,37,37,1,1,0,1,1
48,38,38,1,1,0,1,1
50,39,39,1,1,0,1,1
52,40,40,1,1,0,1,1
54,41,41,1,1,0,1,1
55,42,42,1,1,0,1,1
56,43,43,1,1,0,1,1
57,44,44,1,1,0,1,1
58,45,45,1,1,0,1,1
59,46,46,1,1,0,1,1
60,47,47,1,1,0,1,1
61,48,48,1,1,0,1,1
62,49,49,1,1,0,1,1
63,50,50,1,1,0,1,1
64,51,51,1,1,0,1,1
66,52,52,1,1,0,1,1
69,53,53,1,1,0,1,1
72,54,54,1,1,0,1,1
73,55,55,1,1,0,1,1
74,56,56,1,1,0,1,1
75,57,57,1,1,0,1,1
78,58,58,1,1,0,1,1
79,59,59,1,1,0,1,1
80,60,60,1,1,0,1,1
82,61,61,1,1,0,1,1
83,62,62,1,1,0,1,1
85,63,63,1,1,0,1,1
86,64,64,1,1,0,1,1
87,65,65,1,1,0,1,1
88,66,66,1,1,0,1,1
89,67,67,1,1,0,1,1
90,68,68,1,1,0,1,1
91,69,69,1,1,0,1,1
92,70,70,1,1,0,1,1
93,71,71,1,1,0,1,1
94,72,72,1,1,0,1,1
95,73,73,1,1,0,1,1
96,74,74,1,1,0,1,1
97,75,75,1,1,0,1,1
99,76,76,1,1,0,1,1
100,77,77,1,1,0,1,1
101,78,78,1,1,0,1,1
103,79,79,1,1,0,1,1
104,80,80,1,1,0,1,1
105,81,81,1,1,0,1,1
106,82,82,1,1,0,1,1
107,83,83,1,1,0,1,1
108,84,84,1,1,0,1,1
109,85,85,1,1,0,1,1
110,86,86,1,1,0,1,1
111,87,87,1,1,0,1,1
112,88,88,1,1,0,1,1
113,89,89,1,1,0,1,1
114,90,90,1,1,0,1,1
115,91,91,1,1,0,1,1
116,92,92,1,1,0,1,1
117,93,93,1,1,0,1,1
118,94,94,1,1,0,1,1
119,95,95,1,1,0,1,1
120,96,96,1,1,0,1,1
123,97,97,1,1,0,1,1
124,98,98,1,1,0,1,1
125,99,99,1,1,0,1,1
126,100,100,1,1,0,1,1
128,101,101,1,1,0,1,1
129,102,102,1,1,0,1,1
130,103,103,1,1,0,1,1
131,104,104,1,1,0,1,1
132,105,105,1,1,0,1,1
133,106,106,1,1,0,1,1
134,107,107,1,1,0,1,1
135,108,108,1,1,0,1,1
138,109,109,1,1,0,1,1
139,110,110,1,1,0,1,1
140,111,111,1,1,0,1,1
141,112,112,1,1,0,1,1
142,113,113,1,1,0,1,1
145,114,114,1,1,0,1,1
147,115,115,1,1,0,1,1
148,116,116,1,1,0,1,1
150,117,117,1,1,0,1,1
151,118,118,1,1,0,1,1
152,119,119,1,1,0,1,1
154,120,120,1,1,0,1,1
157,121,121,1,1,0,1,1
158,122,122,1,1,0,1,1
160,123,123,1,1,0,1,1
161,124,124,1,1,0,1,1
162,125,125,1,1,0,1,1
165,126,126,1,1,0,1,1
166,127,127,1,1,0,1,1
167,128,128,1,1,0,1,1
168,129,129,1,1,0,1,1
169,130,130,1,1,0,1,1
170,131,131,1,1,0,1,1
172,132,132,1,1,0,1,1
173,133,133,1,1,0,1,1
175,134,134,1,1,0,1,1
176,135,135,1,1,0,1,1
178,136,136,1,1,0,1,1
180,137,137,1,1,0,1,1
181,138,138,1,1,0,1,1
182,139,139,1,1,0,1,1
183,140,140,1,1,0,1,1
184,141,141,1,1,0,1,1
185,142,142,1,1,0,1,1
186,143,143,1,1,0,1,1
187,144,144,1,1,0,1,1
188,145,145,1,1,0,1,1
189,146,146,1,1,0,1,1
190,147,147,1,1,0,1,1
191,148,148,1,1,0,1,1
192,149,149,1,1,0,1,1
194,150,150,1,1,0,1,1
196,151,151,1,1,0,1,1
197,152,152,1,1,0,1,1
198,153,153,1,1,0,1,1
199,154,154,1,1,0,1,1
200,155,155,1,1,0,1,1
201,156,156,1,1,0,1,1
202,157,157,1,1,0,1,1
203,158,158,1,1,0,1,1
204,159,159,1,1,0,1,1
205,160,160,1,1,0,1,1
207,161,161,1,1,0,1,1
208,162,162,1,1,0,1,1
209,163,163,1,1,0,1,1
211,164,164,1,1,0,1,1
212,165,165,1,1,0,1,1
213,166,166,1,1,0,1,1
215,167,167,1,1,0,1,1
216,168,168,1,1,0,1,1
217,169,169,1,1,0,1,1
219,170,170,1,1,0,1,1
220,171,171,1,1,0,1,1
221,172,172,1,1,0,1,1
223,173,173,1,1,0,1,1
225,174,174,1,1,0,1,1
226,175,175,1,1,0,1,1
227,176,176,1,1,0,1,1
228,177,177,1,1,0,1,1
229,178,178,1,1,0,1,1
230,179,179,1,1,0,1,1
231,180,180,1,1,0,1,1
232,181,181,1,1,0,1,1
233,182,182,1,1,0,1,1
234,183,183,1,1,0,1,1
235,184,184,1,1,0,1,1
238,185,185,1,1,0,1,1
239,186,186,1,1,0,1,1
241,187,187,1,1,0,1,1
242,188,188,1,1,0,1,1
243,189,189,1,1,0,1,1
245,190,190,1,1,0,1,1
247,191,191,1,1,0,1,1
250,192,192,1,1,0,1,1
251,193,193,1,1,0,1,1
252,194,194,1,1,0,1,1
253,195,195,1,1,0,1,1
254,196,196,1,1,0,1,1
255,197,197,1,1,0,1,1
256,198,198,1,1,0,1,1
257,199,199,1,1,0,1,1
258,200,200,1,1,0,1,1
259,201,201,1,1,0,1,1
260,202,202,1,1,0,1,1
262,203,203,1,1,0,1,1
263,204,204,1,1,0,1,1
264,205,205,1,1,0,1,1
265,206,206,1,1,0,1,1
266,207,207,1,1,0,1,1
267,208,208,1,1,0,1,1
269,209,209,1,1,0,1,1
271,210,210,1,1,0,1,1
273,211,211,1,1,0,1,1
275,212,212,1,1,0,1,1
276,213,213,1,1,0,1,1
277,214,214,1,1,0,1,1
278,215,215,1,1,0,1,1
279,216,216,1,1,0,1,1
280,217,217,1,1,0,1,1
282,218,218,1,1,0,1,1
283,219,219,1,1,0,1,1
285,220,220,1,1,0,1,1
286,221,221,1,1,0,1,1
287,222,222,1,1,0,1,1
288,223,223,1,1,0,1,1
289,224,224,1,1,0,1,1
291,225,225,1,1,0,1,1
292,226,226,1,1,0,1,1
294,227,227,1,1,0,1,1
295,228,228,1,1,0,1,1
296,229,229,1,1,0,1,1
297,230,230,1,1,0,1,1
298,231,231,1,1,0,1,1
299,232,232,1,1,0,1,1
300,233,233,1,1,0,1,1
301,234,234,1,1,0,1,1
302,235,235,1,1,0,1,1
305,236,236,1,1,0,1,1
306,237,237,1,1,0,1,1
307,238,238,1,1,0,1,1
308,239,239,1,1,0,1,1
310,240,240,1,1,0,1,1
311,241,241,1,1,0,1,1
312,242,242,1,1,0,1,1
315,243,243,1,1,0,1,1
316,244,244,1,1,0,1,1
317,245,245,1,1,0,1,1
318,246,246,1,1,0,1,1
319,247,247,1,1,0,1,1
320,248,248,1,1,0,1,1
321,249,249,1,1,0,1,1
324,250,250,1,1,0,1,1
325,251,251,1,1,0,1,1
327,252,252,1,1,0,1,1
328,253,253,1,1,0,1,1
329,254,254,1,1,0,1,1
330,255,255,1,1,0,1,1
331,256,256,1,1,0,1,1
332,257,257,1,1,0,1,1
333,258,258,1,1,0,1,1
334,259,259,1,1,0,1,1
335,260,260,1,1,0,1,1
336,261,261,1,1,0,1,1
338,262,262,1,1,0,1,1
339,263,263,1,1,0,1,1
340,264,264,1,1,0,1,1
341,265,265,1,1,0,1,1
342,266,266,1,1,0,1,1
343,267,267,1,1,0,1,1
344,268,268,1,1,0,1,1
346,269,269,1,1,0,1,1
347,270,270,1,1,0,1,1
348,271,271,1,1,0,1,1
349,272,272,1,1,0,1,1
351,273,273,1,1,0,1,1
352,274,274,1,1,0,1,1
353,275,275,1,1,0,1,1
354,276,276,1,1,0,1,1
356,277,277,1,1,0,1,1
357,278,278,1,1,0,1,1
358,279,279,1,1,0,1,1
359,280,280,1,1,0,1,1
360,281,281,1,1,0,1,1
364,282,282,1,1,0,1,1
365,283,283,1,1,0,1,1
366,284,284,1,1,0,1,1
367,285,285,1,1,0,1,1
368,286,286,1,1,0,1,1
369,287,287,1,1,0,1,1
370,288,288,1,1,0,1,1
371,289,289,1,1,0,1,1
372,290,290,1,1,0,1,1
373,291,291,1,1,0,1,1
374,292,292,1,1,0,1,1
375,293,293,1,1,0,1,1
376,294,294,1,1,0,1,1
377,295,295,1,1,0,1,1
378,296,296,1,1,0,1,1
379,297,297,1,1,0,1,1
381,298,298,1,1,0,1,1
382,299,299,1,1,0,1,1
383,300,300,1,1,0,1,1
384,301,301,1,1,0,1,1
385,302,302,1,1,0,1,1
386,303,303,1,1,0,1,1
388,304,304,1,1,0,1,1
389,305,305,1,1,0,1,1
390,306,306,1,1,0,1,1
392,307,307,1,1,0,1,1
393,308,308,1,1,0,1,1
395,309,309,1,1,0,1,1
397,310,310,1,1,0,1,1
398,311,311,1,1,0,1,1
399,312,312,1,1,0,1,1
401,313,313,1,1,0,1,1
402,314,314,1,1,0,1,1
403,315,315,1,1,0,1,1
405,316,316,1,1,0,1,1
406,317,317,1,1,0,1,1
407,318,318,1,1,0,1,1
409,319,319,1,1,0,1,1
410,320,320,1,1,0,1,1
411,321,321,1,1,0,1,1
412,322,322,1,1,0,1,1
413,323,323,1,1,0,1,1
0,1,1,1,1,1,0,0
264,1,1,1,1,1,264,1
18,1,1,1,1,1,18,0
28,2,2,1,1,0,18,0
29,3,3,1,1,0,18,0
34,4,4,1,1,0,18,0
39,5,5,1,1,0,18,0
41,6,6,1,1,0,18,0
53,7,7,1,1,0,18,0
54,8,8,1,1,0,18,1
66,9,9,1,1,0,18,1
67,10,10,1,1,0,18,1
74,11,11,1,1,0,18,1
77,12,12,1,1,0,18,1
82,13,13,1,1,0,18,1
87,14,14,1,1,0,18,1
93,15,15,1,1,0,18,1
98,16,16,1,1,0,18,1
109,17,17,1,1,0,18,1
115,18,18,1,1,0,18,1
119,19,19,1,1,0,18,1
121,20,20,1,1,0,18,1
124,21,21,1,1,0,18,1
126,22,22,1,1,0,18,1
127,23,23,1,1,0,18,1
132,24,24,1,1,0,18,1
145,25,25,1,1,0,18,1
148,26,26,1,1,0,18,1
157,27,27,1,1,0,18,1
159,28,28,1,1,0,18,1
160,29,29,1,1,0,18,1
163,30,30,1,1,0,18,1
166,31,31,1,1,0,18,1
173,32,32,1,1,0,18,1
177,33,33,1,1,0,18,1
182,34,34,1,1,0,18,1
185,35,35,1,1,0,18,1
193,36,36,1,1,0,18,1
197,37,37,1,1,0,18,1
198,38,38,1,1,0,18,1
200,39,39,1,1,0,18,1
202,40,40,1,1,0,18,1
205,41,41,1,1,0,18,1
209,42,42,1,1,0,18,1
215,43,43,1,1,0,18,1
220,44,44,1,1,0,18,1
235,45,45,1,1,0,18,1
238,46,46,1,1,0,18,1
239,47,47,1,1,0,18,1
246,48,48,1,1,0,18,1
248,49,49,1,1,0,18,1
268,50,50,1,1,0,18,1
270,51,51,1,1,0,18,1
272,52,52,1,1,0,18,1
274,53,53,1,1,0,18,1
275,54,54,1,1,0,18,1
284,55,55,1,1,0,18,1
299,56,56,1,1,0,18,1
300,57,57,1,1,0,18,1
303,58,58,1,1,0,18,1
307,59,59,1,1,0,18,1
308,60,60,1,1,0,18,1
312,61,61,1,1,0,18,1
313,62,62,1,1,0,18,1
316,63,63,1,1,0,18,1
317,64,64,1,1,0,18,1
325,65,65,1,1,0,18,1
326,66,66,1,1,0,18,1
327,67,67,1,1,0,18,1
335,68,68,1,1,0,18,1
336,69,69,1,1,0,18,1
339,70,70,1,1,0,18,1
345,71,71,1,1,0,18,1
354,72,72,1,1,0,18,1
361,73,73,1,1,0,18,1
362,74,74,1,1,0,18,1
363,75,75,1,1,0,18,1
365,76,76,1,1,0,18,1
388,77,77,1,1,0,18,1
391,78,78,1,1,0,18,1
393,79,79,1,1,0,18,1
395,80,80,1,1,0,18,1
404,81,81,1,1,0,18,1
412,82,82,1,1,0,18,1
0,1,1,1,1,1,0,0
1,2,2,1,1,0,0,0
10,3,3,1,1,0,0,0
11,4,4,1,1,0,0,0
13,5,5,1,1,0,0,0
14,6,6,1,1,0,0,0
25,7,7,1,1,0,0,0
37,8,8,1,1,0,0,0
43,9,9,1,1,0,0,0
44,10,10,1,1,0,0,0
48,11,11,1,1,0,0,0
51,12,12,1,1,0,0,0
55,13,13,1,1,0,0,0
60,14,14,1,1,0,0,0
63,15,15,1,1,0,0,0
64,16,16,1,1,0,0,0
80,17,17,1,1,0,0,0
84,18,18,1,1,0,0,0
85,19,19,1,1,0,0,0
86,20,20,1,1,0,0,0
88,21,21,1,1,0,0,0
92,22,22,1,1,0,0,0
94,23,23,1,1,0,0,0
99,24,24,1,1,0,0,0
100,25,25,1,1,0,0,0
103,26,26,1,1,0,0,0
104,27,27,1,1,0,0,0
107,28,28,1,1,0,0,0
110,29,29,1,1,0,0,0
112,30,30,1,1,0,0,0
114,31,31,1,1,0,0,0
118,32,32,1,1,0,0,0
125,33,33,1,1,0,0,0
128,34,34,1,1,0,0,0
133,35,35,1,1,0,0,0
134,36,36,1,1,0,0,0
136,37,37,1,1,0,0,0
137,38,38,1,1,0,0,0
139,39,39,1,1,0,0,0
143,40,40,1,1,0,0,0
144,41,41,1,1,0,0,0
146,42,42,1,1,0,0,0
150,43,43,1,1,0,0,0
153,44,44,1,1,0,0,0
154,45,45,1,1,0,0,0
156,46,46,1,1,0,0,0
162,47,47,1,1,0,0,0
164,48,48,1,1,0,0,0
170,49,49,1,1,0,0,0
172,50,50,1,1,0,0,1
174,51,51,1,1,0,0,1
179,52,52,1,1,0,0,1
184,53,53,1,1,0,0,1
188,54,54,1,1,0,0,1
192,55,55,1,1,0,0,1
195,56,56,1,1,0,0,1
203,57,57,1,1,0,0,1
206,58,58,1,1,0,0,1
207,59,59,1,1,0,0,1
208,60,60,1,1,0,0,1
210,61,61,1,1,0,0,1
224,62,62,1,1,0,0,1
234,63,63,1,1,0,0,1
236,64,64,1,1,0,0,1
237,65,65,1,1,0,0,1
240,66,66,1,1,0,0,1
244,67,67,1,1,0,0,1
249,68,68,1,1,0,0,1
250,69,69,1,1,0,0,1
252,70,70,1,1,0,0,1
260,71,71,1,1,0,0,1
262,72,72,1,1,0,0,1
264,73,73,1,1,0,0,1
269,74,74,1,1,0,0,1
271,75,75,1,1,0,0,1
273,76,76,1,1,0,0,1
293,77,77,1,1,0,0,1
294,78,78,1,1,0,0,1
297,79,79,1,1,0,0,1
298,80,80,1,1,0,0,1
304,81,81,1,1,0,0,1
306,82,82,1,1,0,0,1
310,83,83,1,1,0,0,1
314,84,84,1,1,0,0,1
319,85,85,1,1,0,0,1
320,86,86,1,1,0,0,1
321,87,87,1,1,0,0,1
322,88,88,1,1,0,0,1
324,89,89,1,1,0,0,1
344,90,90,1,1,0,0,1
347,91,91,1,1,0,0,1
349,92,92,1,1,0,0,1
353,93,93,1,1,0,0,1
355,94,94,1,1,0,0,1
359,95,95,1,1,0,0,1
366,96,96,1,1,0,0,1
368,97,97,1,1,0,0,1
371,98,98,1,1,0,0,1
372,99,99,1,1,0,0,1
377,100,100,1,1,0,0,1
378,101,101,1,1,0,0,1
380,102,102,1,1,0,0,1
382,103,103,1,1,0,0,1
387,104,104,1,1,0,0,1
392,105,105,1,1,0,0,1
394,106,106,1,1,0,0,1
397,107,107,1,1,0,0,1
398,108,108,1,1,0,0,1
406,109,109,1,1,0,0,1
408,110,110,1,1,0,0,1
32,1,1,1,1,1,32,0
34,2,2,1,1,0,32,0
35,3,3,1,1,0,32,0
39,4,4,1,1,0,32,0
40,5,5,1,1,0,32,0
74,6,6,1,1,0,32,0
119,7,7,1,1,0,32,0
127,8,8,1,1,0,32,0
145,9,9,1,1,0,32,0
157,10,10,1,1,0,32,0
159,11,11,1,1,0,32,0
168,12,12,1,1,0,32,0
171,13,13,1,1,0,32,0
177,14,14,1,1,0,32,0
193,15,15,1,1,0,32,0
200,16,16,1,1,0,32,0
215,17,17,1,1,0,32,0
246,18,18,1,1,0,32,0
275,19,19,1,1,0,32,0
291,20,20,1,1,0,32,0
307,21,21,1,1,0,32,0
313,22,22,1,1,0,32,0
325,23,23,1,1,0,32,0
336,24,24,1,1,0,32,0
341,25,25,1,1,0,32,0
350,26,26,1,1,0,32,0
354,27,27,1,1,0,32,0
391,28,28,1,1,0,32,0
392,29,29,1,1,0,32,1
1,1,1,1,1,1,1,0
14,2,2,1,1,0,1,0
15,3,3,1,1,0,1,0
43,4,4,1,1,0,1,0
56,5,5,1,1,0,1,0
75,6,6,1,1,0,1,0
85,7,7,1,1,0,1,0
99,8,8,1,1,0,1,0
125,9,9,1,1,0,1,0
138,10,10,1,1,0,1,0
139,11,11,1,1,0,1,0
179,12,12,1,1,0,1,1
231,13,13,1,1,0,1,1
234,14,14,1,1,0,1,1
252,15,15,1,1,0,1,1
271,16,16,1,1,0,1,1
283,17,17,1,1,0,1,1
286,18,18,1,1,0,1,1
324,19,19,1,1,0,1,1
349,20,20,1,1,0,1,1
364,21,21,1,1,0,1,1
381,22,22,1,1,0,1,1
389,23,23,1,1,0,1,1
410,24,24,1,1,0,1,1
8,1,1,1,1,1,8,0
9,2,2,1,1,0,8,0
16,3,3,1,1,0,8,0
19,4,4,1,1,0,8,0
23,5,5,1,1,0,8,0
27,6,6,1,1,0,8,0
32,7,7,1,2,1,8,0
34,8,8,1,2,0,8,0
35,9,9,1,2,0,8,0
39,10,10,1,2,0,8,0
40,11,11,1,2,0,8,0
42,12,12,1,2,0,8,0
58,13,13,1,2,0,8,0
69,14,14,1,2,0,8,0
85,15,15,1,2,0,8,0
86,16,16,1,2,0,8,0
102,17,17,1,2,0,8,0
108,18,18,1,2,0,8,0
112,19,19,1,2,0,8,0
116,20,20,1,2,0,8,0
120,21,21,1,2,0,8,0
129,22,22,1,2,0,8,0
130,23,24,2,2,0,8,0
142,24,25,1,2,0,8,0
149,25,26,1,2,0,8,0
151,26,27,1,2,0,8,0
161,27,28,1,2,0,8,0
168,28,29,1,2,0,8,0
169,29,30,1,2,0,8,0
171,30,31,1,2,0,8,0
178,31,32,1,2,0,8,0
183,32,33,1,2,0,8,0
187,33,34,1,2,0,8,0
190,34,36,2,2,0,8,0
194,35,37,1,2,0,8,0
199,36,38,1,2,0,8,0
201,37,39,1,2,0,8,0
212,38,40,1,2,0,8,0
215,39,41,1,2,0,8,0
216,40,42,1,2,0,8,0
219,41,43,1,2,0,8,0
221,42,44,1,2,0,8,0
231,43,45,1,2,0,8,0
234,44,46,1,2,0,8,0
241,45,47,1,2,0,8,0
246,46,48,1,2,0,8,0
250,47,49,1,2,0,8,0
253,48,50,1,2,0,8,0
255,49,51,1,2,0,8,0
257,50,52,1,2,0,8,0
259,51,53,1,2,0,8,0
262,52,54,1,2,0,8,0
263,53,55,1,2,0,8,0
271,54,56,1,2,0,8,0
273,55,57,1,2,0,8,0
276,56,59,2,2,0,8,0
277,57,60,1,2,0,8,0
278,58,61,1,2,0,8,0
280,59,62,1,2,0,8,0
288,60,63,1,2,0,8,0
290,61,64,1,2,0,8,0
291,62,65,1,2,0,8,0
295,63,66,1,2,0,8,0
301,64,67,1,2,0,8,0
309,65,68,1,2,0,8,0
319,66,69,1,2,0,8,0
330,67,70,1,2,0,8,0
338,68,71,1,2,0,8,0
340,69,72,1,2,0,8,0
341,70,73,1,2,0,8,0
343,71,74,1,2,0,8,0
349,72,75,1,2,0,8,0
350,73,76,1,2,0,8,0
351,74,77,1,2,0,8,0
364,75,78,1,2,0,8,0
367,76,79,1,2,0,8,0
368,77,80,1,2,0,8,0
373,78,81,1,2,0,8,0
379,79,82,1,2,0,8,0
381,80,83,1,2,0,8,0
385,81,85,2,2,0,8,1
397,82,86,1,2,0,8,1
400,83,87,1,2,0,8,1
401,84,88,1,2,0,8,1
403,85,89,1,2,0,8,1
409,86,90,1,2,0,8,1
180,1,1,1,1,1,180,0
214,2,2,1,1,0,180,0
217,3,3,1,1,0,180,1
0,1,1,1,1,1,0,0
2,2,2,1,1,0,0,0
3,3,3,1,1,0,0,0
4,4,4,1,1,0,0,0
5,5,5,1,1,0,0,0
6,6,6,1,1,0,0,0
8,7,7,1,1,0,0,0
9,8,8,1,1,0,0,0
10,9,9,1,1,0,0,0
13,10,10,1,1,0,0,0
14,11,11,1,1,0,0,0
16,12,12,1,1,0,0,0
17,13,13,1,1,0,0,0
18,14,14,1,1,0,0,0
20,15,15,1,1,0,0,0
22,16,16,1,1,0,0,0
24,17,17,1,1,0,0,0
26,18,18,1,1,0,0,0
27,19,19,1,1,0,0,0
28,20,20,1,1,0,0,0
29,21,21,1,1,0,0,0
30,22,22,1,1,0,0,0
31,23,23,1,1,0,0,0
32,24,24,1,1,0,0,0
34,25,25,1,1,0,0,0
35,26,26,1,1,0,0,0
36,27,27,1,1,0,0,0
37,28,28,1,1,0,0,0
38,29,29,1,1,0,0,0
39,30,30,1,1,0,0,0
40,31,31,1,1,0,0,0
41,32,32,1,1,0,0,0
42,33,33,1,1,0,0,0
44,34,34,1,1,0,0,0
46,35,35,1,1,0,0,0
47,36,36,1,1,0,0,0
50,37,37,1,1,0,0,0
51,38,38,1,1,0,0,0
53,39,39,1,1,0,0,0
54,40,40,1,1,0,0,0
55,41,41,1,1,0,0,0
56,42,42,1,1,0,0,0
57,43,43,1,1,0,0,0
61,44,44,1,1,0,0,0
62,45,45,1,1,0,0,0
63,46,46,1,1,0,0,0
64,47,47,1,1,0,0,0
65,48,48,1,1,0,0,0
66,49,49,1,1,0,0,0
67,50,50,1,1,0,0,0
69,51,51,1,1,0,0,0
70,52,52,1,1,0,0,0
71,53,53,1,1,0,0,0
72,54,54,1,1,0,0,0
73,55,55,1,1,0,0,0
74,56,56,1,1,0,0,0
75,57,57,1,1,0,0,0
76,58,58,1,1,0,0,0
77,59,59,1,1,0,0,0
78,60,60,1,1,0,0,0
79,61,61,1,1,0,0,0
80,62,62,1,1,0,0,0
82,63,63,1,1,0,0,0
83,64,64,1,1,0,0,0
84,65,66,2,2,1,0,0
87,66,67,1,2,0,0,0
88,67,68,1,2,0,0,0
89,68,69,1,2,0,0,0
90,69,70,1,2,0,0,0
91,70,71,1,2,0,0,0
92,71,72,1,2,0,0,0
93,72,73,1,2,0,0,0
94,73,74,1,2,0,0,0
95,74,75,1,2,0,0,0
98,75,76,1,2,0,0,0
99,76,77,1,2,0,0,0
100,77,78,1,2,0,0,0
103,78,79,1,2,0,0,0
104,79,80,1,2,0,0,0
105,80,81,1,2,0,0,0
108,81,82,1,2,0,0,0
109,82,83,1,2,0,0,0
110,83,84,1,2,0,0,0
111,84,85,1,2,0,0,0
112,85,86,1,2,0,0,0
113,86,87,1,2,0,0,0
114,87,88,1,2,0,0,0
115,88,89,1,2,0,0,0
117,89,90,1,2,0,0,0
118,90,91,1,2,0,0,0
119,91,92,1,2,0,0,0
121,92,93,1,2,0,0,0
122,93,94,1,2,0,0,0
123,94,95,1,2,0,0,0
124,95,96,1,2,0,0,0
125,96,97,1,2,0,0,0
126,97,98,1,2,0,0,0
127,98,99,1,2,0,0,0
128,99,100,1,2,0,0,0
130,100,101,1,2,0,0,0
131,101,102,1,2,0,0,0
132,102,103,1,2,0,0,0
133,103,104,1,2,0,0,0
134,104,105,1,2,0,0,0
135,105,106,1,2,0,0,0
136,106,107,1,2,0,0,0
137,107,108,1,2,0,0,0
138,108,109,1,2,0,0,0
139,109,110,1,2,0,0,0
140,110,111,1,2,0,0,0
141,111,112,1,2,0,0,0
143,112,113,1,2,0,0,0
145,113,114,1,2,0,0,0
146,114,115,1,2,0,0,0
147,115,116,1,2,0,0,0
148,116,117,1,2,0,0,0
150,117,118,1,2,0,0,0
152,118,119,1,2,0,0,0
153,119,121,2,2,0,0,0
154,120,123,2,2,0,0,0
156,121,124,1,2,0,0,0
157,122,125,1,2,0,0,0
158,123,126,1,2,0,0,0
159,124,127,1,2,0,0,0
160,125,128,1,2,0,0,0
161,126,129,1,2,0,0,0
162,127,130,1,2,0,0,0
163,128,131,1,2,0,0,0
164,129,132,1,2,0,0,0
165,130,133,1,2,0,0,0
166,131,134,1,2,0,0,0
167,132,135,1,2,0,0,0
168,133,136,1,2,0,0,0
169,134,137,1,2,0,0,0
170,135,138,1,2,0,0,0
171,136,139,1,2,0,0,0
172,137,140,1,2,0,0,0
173,138,141,1,2,0,0,0
174,139,142,1,2,0,0,0
175,140,143,1,2,0,0,0
177,141,144,1,2,0,0,0
178,142,145,1,2,0,0,0
179,143,146,1,2,0,0,0
