x1,x2,x3,x4,x5,x6,x7,y
324,283,283,1,1,0,0,1
325,284,284,1,1,0,0,1
326,285,285,1,1,0,0,1
327,286,286,1,1,0,0,1
328,287,287,1,1,0,0,1
330,288,288,1,1,0,0,1
331,289,289,1,1,0,0,1
332,290,290,1,1,0,0,1
333,291,291,1,1,0,0,1
334,292,292,1,1,0,0,1
335,293,293,1,1,0,0,1
336,294,294,1,1,0,0,1
337,295,295,1,1,0,0,1
338,296,296,1,1,0,0,1
339,297,297,1,1,0,0,1
341,298,298,1,1,0,0,1
342,299,299,1,1,0,0,1
343,300,300,1,1,0,0,1
344,301,301,1,1,0,0,1
345,302,302,1,1,0,0,1
346,303,303,1,1,0,0,1
347,304,304,1,1,0,0,1
348,305,305,1,1,0,0,1
349,306,306,1,1,0,0,1
350,307,307,1,1,0,0,1
352,308,308,1,1,0,0,1
354,309,309,1,1,0,0,1
355,310,310,1,1,0,0,1
356,311,311,1,1,0,0,1
357,312,312,1,1,0,0,1
358,313,313,1,1,0,0,1
359,314,314,1,1,0,0,1
360,315,315,1,1,0,0,1
361,316,316,1,1,0,0,1
362,317,317,1,1,0,0,1
363,318,318,1,1,0,0,1
364,319,319,1,1,0,0,1
365,320,320,1,1,0,0,1
367,321,321,1,1,0,0,1
368,322,322,1,1,0,0,1
369,323,323,1,1,0,0,1
370,324,324,1,1,0,0,1
371,325,325,1,1,0,0,1
372,326,326,1,1,0,0,1
373,327,327,1,1,0,0,1
374,328,328,1,1,0,0,1
375,329,329,1,1,0,0,1
376,330,330,1,1,0,0,1
378,331,331,1,1,0,0,1
379,332,332,1,1,0,0,1
380,333,333,1,1,0,0,1
382,334,334,1,1,0,0,1
383,335,335,1,1,0,0,1
384,336,336,1,1,0,0,1
386,337,337,1,1,0,0,1
388,338,338,1,1,0,0,1
389,339,339,1,1,0,0,1
391,340,340,1,1,0,0,1
392,341,341,1,1,0,0,1
393,342,342,1,1,0,0,1
395,343,343,1,1,0,0,1
396,344,344,1,1,0,0,1
397,345,345,1,1,0,0,1
398,346,346,1,1,0,0,1
399,347,347,1,1,0,0,1
400,348,348,1,1,0,0,1
401,349,349,1,1,0,0,1
402,350,350,1,1,0,0,1
403,351,351,1,1,0,0,1
404,352,352,1,1,0,0,1
405,353,353,1,1,0,0,1
406,354,354,1,1,0,0,1
408,355,355,1,1,0,0,1
410,356,356,1,1,0,0,1
413,357,357,1,1,0,0,1
415,358,358,1,1,0,0,1
416,359,359,1,1,0,0,1
417,360,360,1,1,0,0,1
418,361,361,1,1,0,0,1
419,362,362,1,1,0,0,1
420,363,363,1,1,0,0,1
423,364,364,1,1,0,0,1
424,365,365,1,1,0,0,1
425,366,366,1,1,0,0,1
426,367,367,1,1,0,0,1
427,368,368,1,1,0,0,1
428,369,369,1,1,0,0,1
429,370,370,1,1,0,0,1
430,371,371,1,1,0,0,1
431,372,372,1,1,0,0,1
432,373,373,1,1,0,0,1
433,374,374,1,1,0,0,1
434,375,375,1,1,0,0,1
435,376,376,1,1,0,0,1
436,377,377,1,1,0,0,1
439,378,378,1,1,0,0,1
440,379,379,1,1,0,0,1
441,380,380,1,1,0,0,1
442,381,381,1,1,0,0,1
443,382,382,1,1,0,0,1
444,383,383,1,1,0,0,1
445,384,384,1,1,0,0,1
446,385,385,1,1,0,0,1
447,386,386,1,1,0,0,1
448,387,387,1,1,0,0,1
449,388,388,1,1,0,0,1
450,389,389,1,1,0,0,1
452,390,390,1,1,0,0,1
453,391,391,1,1,0,0,1
454,392,392,1,1,0,0,1
455,393,393,1,1,0,0,1
456,394,394,1,1,0,0,1
457,395,395,1,1,0,0,1
458,396,396,1,1,0,0,1
459,397,397,1,1,0,0,1
460,398,398,1,1,0,0,1
462,399,399,1,1,0,0,1
463,400,400,1,1,0,0,1
464,401,401,1,1,0,0,1
465,402,402,1,1,0,0,1
466,403,403,1,1,0,0,1
468,404,404,1,1,0,0,1
469,405,405,1,1,0,0,1
470,406,406,1,1,0,0,1
471,407,407,1,1,0,0,1
472,408,408,1,1,0,0,1
473,409,409,1,1,0,0,1
474,410,410,1,1,0,0,1
475,411,411,1,1,0,0,1
42,1,1,1,1,1,42,1
92,2,2,1,1,0,42,1
117,3,3,1,1,0,42,1
179,4,4,1,1,0,42,1
200,5,5,1,1,0,42,1
354,6,6,1,1,0,42,1
5,1,1,1,1,1,5,0
9,2,2,1,1,0,5,0
17,3,3,1,1,0,5,0
18,4,4,1,1,0,5,0
55,5,5,1,1,0,5,0
57,6,6,1,1,0,5,0
63,7,7,1,1,0,5,0
74,8,8,1,1,0,5,0
77,9,9,1,1,0,5,0
84,10,10,1,1,0,5,0
116,11,11,1,1,0,5,0
129,12,13,2,2,1,5,0
177,13,14,1,2,0,5,0
209,14,15,1,2,0,5,1
218,15,16,1,2,0,5,1
219,16,17,1,2,0,5,1
225,17,18,1,2,0,5,1
239,18,19,1,2,0,5,1
253,19,20,1,2,0,5,1
262,20,22,2,3,1,5,1
319,21,23,1,3,0,5,1
324,22,24,1,3,0,5,1
325,23,25,1,3,0,5,1
330,24,26,1,3,0,5,1
334,25,27,1,3,0,5,1
348,26,28,1,3,0,5,1
355,27,29,1,3,0,5,1
371,28,30,1,3,0,5,1
395,29,31,1,3,0,5,1
413,30,32,1,3,0,5,1
429,31,33,1,3,0,5,1
430,32,34,1,3,0,5,1
450,33,35,1,3,0,5,1
453,34,37,2,3,0,5,1
465,35,38,1,3,0,5,1
475,36,39,1,3,0,5,1
0,1,1,1,1,1,0,0
3,2,2,1,1,0,0,0
5,3,3,1,1,0,0,0
7,4,4,1,1,0,0,0
8,5,5,1,1,0,0,0
9,6,6,1,1,0,0,0
10,7,7,1,1,0,0,0
12,8,8,1,1,0,0,0
13,9,9,1,1,0,0,0
14,10,10,1,1,0,0,0
15,11,11,1,1,0,0,0
16,12,12,1,1,0,0,0
17,13,13,1,1,0,0,0
18,14,14,1,1,0,0,0
19,15,15,1,1,0,0,0
23,16,16,1,1,0,0,0
24,17,17,1,1,0,0,0
25,18,18,1,1,0,0,0
27,19,19,1,1,0,0,0
30,20,20,1,1,0,0,0
31,21,21,1,1,0,0,0
32,22,22,1,1,0,0,0
33,23,23,1,1,0,0,0
34,24,24,1,1,0,0,0
35,25,25,1,1,0,0,0
36,26,26,1,1,0,0,0
39,27,27,1,1,0,0,0
40,28,28,1,1,0,0,0
42,29,29,1,1,0,0,0
43,30,30,1,1,0,0,0
46,31,31,1,1,0,0,0
47,32,32,1,1,0,0,0
48,33,33,1,1,0,0,0
51,34,34,1,1,0,0,0
52,35,35,1,1,0,0,0
53,36,36,1,1,0,0,0
54,37,37,1,1,0,0,0
55,38,38,1,1,0,0,0
57,39,39,1,1,0,0,0
58,40,40,1,1,0,0,0
59,41,41,1,1,0,0,0
60,42,42,1,1,0,0,0
61,43,43,1,1,0,0,0
62,44,44,1,1,0,0,0
63,45,45,1,1,0,0,0
64,46,46,1,1,0,0,0
65,47,47,1,1,0,0,0
66,48,48,1,1,0,0,0
67,49,49,1,1,0,0,0
68,50,50,1,1,0,0,0
71,51,51,1,1,0,0,0
72,52,52,1,1,0,0,0
74,53,53,1,1,0,0,0
75,54,54,1,1,0,0,0
76,55,55,1,1,0,0,0
77,56,56,1,1,0,0,0
78,57,57,1,1,0,0,0
79,58,58,1,1,0,0,0
80,59,59,1,1,0,0,0
81,60,60,1,1,0,0,0
82,61,61,1,1,0,0,0
83,62,62,1,1,0,0,0
84,63,63,1,1,0,0,0
85,64,64,1,1,0,0,0
89,65,65,1,1,0,0,0
90,66,66,1,1,0,0,0
92,67,67,1,1,0,0,0
96,68,68,1,1,0,0,0
99,69,69,1,1,0,0,0
101,70,70,1,1,0,0,0
102,71,71,1,1,0,0,0
103,72,72,1,1,0,0,0
105,73,73,1,1,0,0,0
109,74,74,1,1,0,0,0
110,75,75,1,1,0,0,0
112,76,76,1,1,0,0,0
113,77,77,1,1,0,0,0
114,78,78,1,1,0,0,0
115,79,79,1,1,0,0,0
116,80,80,1,1,0,0,0
117,81,81,1,1,0,0,0
118,82,82,1,1,0,0,0
119,83,83,1,1,0,0,0
120,84,84,1,1,0,0,0
121,85,85,1,1,0,0,0
122,86,86,1,1,0,0,0
123,87,87,1,1,0,0,0
124,88,88,1,1,0,0,0
125,89,89,1,1,0,0,0
126,90,90,1,1,0,0,0
128,91,91,1,1,0,0,0
129,92,92,1,1,0,0,0
130,93,93,1,1,0,0,0
131,94,94,1,1,0,0,0
132,95,95,1,1,0,0,0
134,96,96,1,1,0,0,0
136,97,97,1,1,0,0,0
137,98,98,1,1,0,0,0
139,99,99,1,1,0,0,0
141,100,100,1,1,0,0,0
143,101,101,1,1,0,0,0
144,102,102,1,1,0,0,0
146,103,104,2,2,1,0,1
147,104,105,1,2,0,0,1
148,105,106,1,2,0,0,1
150,106,107,1,2,0,0,1
151,107,108,1,2,0,0,1
154,108,109,1,2,0,0,1
155,109,110,1,2,0,0,1
156,110,111,1,2,0,0,1
157,111,112,1,2,0,0,1
159,112,113,1,2,0,0,1
162,113,114,1,2,0,0,1
163,114,115,1,2,0,0,1
164,115,116,1,2,0,0,1
165,116,117,1,2,0,0,1
167,117,118,1,2,0,0,1
168,118,119,1,2,0,0,1
170,119,120,1,2,0,0,1
171,120,121,1,2,0,0,1
172,121,122,1,2,0,0,1
173,122,123,1,2,0,0,1
174,123,124,1,2,0,0,1
175,124,126,2,2,0,0,1
176,125,127,1,2,0,0,1
177,126,128,1,2,0,0,1
178,127,129,1,2,0,0,1
179,128,130,1,2,0,0,1
180,129,131,1,2,0,0,1
181,130,132,1,2,0,0,1
182,131,133,1,2,0,0,1
183,132,134,1,2,0,0,1
184,133,135,1,2,0,0,1
185,134,136,1,2,0,0,1
186,135,137,1,2,0,0,1
187,136,138,1,2,0,0,1
188,137,139,1,2,0,0,1
191,138,140,1,2,0,0,1
192,139,141,1,2,0,0,1
195,140,142,1,2,0,0,1
196,141,143,1,2,0,0,1
197,142,144,1,2,0,0,1
198,143,145,1,2,0,0,1
199,144,146,1,2,0,0,1
200,145,147,1,2,0,0,1
201,146,148,1,2,0,0,1
204,147,149,1,2,0,0,1
205,148,150,1,2,0,0,1
206,149,151,1,2,0,0,1
207,150,152,1,2,0,0,1
208,151,153,1,2,0,0,1
209,152,154,1,2,0,0,1
212,153,155,1,2,0,0,1
214,154,156,1,2,0,0,1
217,155,160,4,4,2,0,1
218,156,161,1,4,0,0,1
219,157,162,1,4,0,0,1
220,158,163,1,4,0,0,1
221,159,164,1,4,0,0,1
222,160,165,1,4,0,0,1
223,161,166,1,4,0,0,1
224,162,167,1,4,0,0,1
225,163,168,1,4,0,0,1
226,164,169,1,4,0,0,1
227,165,170,1,4,0,0,1
228,166,171,1,4,0,0,1
229,167,172,1,4,0,0,1
230,168,173,1,4,0,0,1
231,169,174,1,4,0,0,1
234,170,175,1,4,0,0,1
235,171,176,1,4,0,0,1
237,172,177,1,4,0,0,1
238,173,178,1,4,0,0,1
239,174,179,1,4,0,0,1
240,175,180,1,4,0,0,1
241,176,181,1,4,0,0,1
243,177,182,1,4,0,0,1
247,178,183,1,4,0,0,1
248,179,184,1,4,0,0,1
252,180,185,1,4,0,0,1
253,181,186,1,4,0,0,1
254,182,187,1,4,0,0,1
255,183,188,1,4,0,0,1
256,184,189,1,4,0,0,1
257,185,190,1,4,0,0,1
258,186,191,1,4,0,0,1
259,187,192,1,4,0,0,1
260,188,193,1,4,0,0,1
261,189,194,1,4,0,0,1
262,190,195,1,4,0,0,1
265,191,196,1,4,0,0,1
266,192,197,1,4,0,0,1
267,193,198,1,4,0,0,1
269,194,199,1,4,0,0,1
270,195,200,1,4,0,0,1
271,196,202,2,4,0,0,1
272,197,203,1,4,0,0,1
274,198,204,1,4,0,0,1
275,199,205,1,4,0,0,1
277,200,206,1,4,0,0,1
278,201,207,1,4,0,0,1
279,202,208,1,4,0,0,1
280,203,209,1,4,0,0,1
282,204,210,1,4,0,0,1
283,205,211,1,4,0,0,1
285,206,212,1,4,0,0,1
286,207,213,1,4,0,0,1
287,208,214,1,4,0,0,1
290,209,215,1,4,0,0,1
291,210,216,1,4,0,0,1
292,211,217,1,4,0,0,1
293,212,218,1,4,0,0,1
294,213,219,1,4,0,0,1
295,214,220,1,4,0,0,1
296,215,221,1,4,0,0,1
297,216,222,1,4,0,0,1
298,217,223,1,4,0,0,1
299,218,224,1,4,0,0,1
300,219,225,1,4,0,0,1
301,220,226,1,4,0,0,1
304,221,227,1,4,0,0,1
305,222,228,1,4,0,0,1
309,223,229,1,4,0,0,1
310,224,230,1,4,0,0,1
311,225,231,1,4,0,0,1
312,226,232,1,4,0,0,1
313,227,233,1,4,0,0,1
314,228,234,1,4,0,0,1
315,229,235,1,4,0,0,1
316,230,236,1,4,0,0,1
317,231,237,1,4,0,0,1
318,232,238,1,4,0,0,1
319,233,239,1,4,0,0,1
322,234,240,1,4,0,0,1
323,235,241,1,4,0,0,1
324,236,242,1,4,0,0,1
325,237,243,1,4,0,0,1
327,238,244,1,4,0,0,1
328,239,245,1,4,0,0,1
330,240,246,1,4,0,0,1
331,241,247,1,4,0,0,1
332,242,248,1,4,0,0,1
333,243,249,1,4,0,0,1
334,244,250,1,4,0,0,1
335,245,251,1,4,0,0,1
336,246,252,1,4,0,0,1
338,247,253,1,4,0,0,1
339,248,254,1,4,0,0,1
341,249,255,1,4,0,0,1
342,250,256,1,4,0,0,1
343,251,257,1,4,0,0,1
344,252,258,1,4,0,0,1
345,253,259,1,4,0,0,1
346,254,260,1,4,0,0,1
347,255,261,1,4,0,0,1
348,256,262,1,4,0,0,1
349,257,263,1,4,0,0,1
350,258,264,1,4,0,0,1
352,259,265,1,4,0,0,1
354,260,266,1,4,0,0,1
355,261,267,1,4,0,0,1
356,262,268,1,4,0,0,1
358,263,269,1,4,0,0,1
360,264,270,1,4,0,0,1
361,265,271,1,4,0,0,1
363,266,272,1,4,0,0,1
364,267,273,1,4,0,0,1
365,268,274,1,4,0,0,1
367,269,275,1,4,0,0,1
368,270,276,1,4,0,0,1
370,271,277,1,4,0,0,1
371,272,278,1,4,0,0,1
373,273,279,1,4,0,0,1
374,274,280,1,4,0,0,1
375,275,281,1,4,0,0,1
376,276,282,1,4,0,0,1
378,277,283,1,4,0,0,1
379,278,284,1,4,0,0,1
380,279,285,1,4,0,0,1
382,280,286,1,4,0,0,1
383,281,287,1,4,0,0,1
384,282,288,1,4,0,0,1
386,283,289,1,4,0,0,1
388,284,290,1,4,0,0,1
391,285,291,1,4,0,0,1
392,286,292,1,4,0,0,1
393,287,293,1,4,0,0,1
395,288,294,1,4,0,0,1
396,289,295,1,4,0,0,1
397,290,296,1,4,0,0,1
398,291,297,1,4,0,0,1
399,292,298,1,4,0,0,1
401,293,299,1,4,0,0,1
402,294,300,1,4,0,0,1
403,295,301,1,4,0,0,1
404,296,302,1,4,0,0,1
405,297,303,1,4,0,0,1
406,298,304,1,4,0,0,1
413,299,305,1,4,0,0,1
417,300,306,1,4,0,0,1
418,301,307,1,4,0,0,1
419,302,308,1,4,0,0,1
424,303,309,1,4,0,0,1
426,304,310,1,4,0,0,1
427,305,311,1,4,0,0,1
428,306,312,1,4,0,0,1
429,307,313,1,4,0,0,1
430,308,314,1,4,0,0,1
431,309,315,1,4,0,0,1
432,310,316,1,4,0,0,1
433,311,317,1,4,0,0,1
434,312,318,1,4,0,0,1
436,313,319,1,4,0,0,1
439,314,320,1,4,0,0,1
440,315,321,1,4,0,0,1
441,316,322,1,4,0,0,1
442,317,323,1,4,0,0,1
443,318,324,1,4,0,0,1
444,319,325,1,4,0,0,1
445,320,326,1,4,0,0,1
446,321,327,1,4,0,0,1
448,322,328,1,4,0,0,1
449,323,329,1,4,0,0,1
450,324,330,1,4,0,0,1
452,325,331,1,4,0,0,1
453,326,332,1,4,0,0,1
454,327,333,1,4,0,0,1
456,328,334,1,4,0,0,1
457,329,335,1,4,0,0,1
459,330,336,1,4,0,0,1
460,331,337,1,4,0,0,1
462,332,338,1,4,0,0,1
463,333,339,1,4,0,0,1
464,334,340,1,4,0,0,1
465,335,341,1,4,0,0,1
466,336,342,1,4,0,0,1
471,337,343,1,4,0,0,1
472,338,344,1,4,0,0,1
473,339,345,1,4,0,0,1
474,340,346,1,4,0,0,1
475,341,347,1,4,0,0,1
15,1,1,1,1,1,15,0
41,2,2,1,1,0,15,0
80,3,3,1,1,0,15,0
154,4,4,1,1,0,15,0
189,5,5,1,1,0,15,1
255,6,6,1,1,0,15,1
264,7,7,1,1,0,15,1
273,8,8,1,1,0,15,1
320,9,9,1,1,0,15,1
359,10,10,1,1,0,15,1
361,11,11,1,1,0,15,1
372,12,12,1,1,0,15,1
393,13,13,1,1,0,15,1
397,14,14,1,1,0,15,1
425,15,15,1,1,0,15,1
455,16,16,1,1,0,15,1
469,17,17,1,1,0,15,1
0,1,8,8,8,8,0,0
4,2,16,8,8,0,0,0
5,3,24,8,8,0,0,0
6,4,32,8,8,0,0,0
7,5,40,8,8,0,0,0
8,6,48,8,8,0,0,0
9,7,56,8,8,0,0,0
10,8,64,8,8,0,0,0
12,9,72,8,8,0,0,0
15,10,80,8,8,0,0,0
16,11,88,8,8,0,0,0
17,12,96,8,8,0,0,0
18,13,104,8,8,0,0,0
19,14,112,8,8,0,0,0
21,15,120,8,8,0,0,0
23,16,128,8,8,0,0,0
25,17,136,8,8,0,0,0
27,18,144,8,8,0,0,1
31,19,152,8,8,0,0,1
32,20,160,8,8,0,0,1
35,21,168,8,8,0,0,1
36,22,176,8,8,0,0,1
39,23,184,8,8,0,0,1
43,24,192,8,8,0,0,1
50,25,200,8,8,0,0,1
51,26,208,8,8,0,0,1
52,27,217,9,9,1,0,1
53,28,225,8,9,0,0,1
55,29,233,8,9,0,0,1
56,30,241,8,9,0,0,1
57,31,249,8,9,0,0,1
59,32,257,8,9,0,0,1
60,33,265,8,9,0,0,1
61,34,273,8,9,0,0,1
62,35,281,8,9,0,0,1
63,36,289,8,9,0,0,1
64,37,297,8,9,0,0,1
65,38,305,8,9,0,0,1
67,39,313,8,9,0,0,1
68,40,321,8,9,0,0,1
72,41,329,8,9,0,0,1
74,42,337,8,9,0,0,1
75,43,345,8,9,0,0,1
76,44,353,8,9,0,0,1
77,45,361,8,9,0,0,1
78,46,369,8,9,0,0,1
79,47,378,9,9,0,0,1
80,48,386,8,9,0,0,1
81,49,394,8,9,0,0,1
84,50,402,8,9,0,0,1
86,51,410,8,9,0,0,1
88,52,418,8,9,0,0,1
90,53,426,8,9,0,0,1
93,54,434,8,9,0,0,1
96,55,442,8,9,0,0,1
98,56,450,8,9,0,0,1
99,57,458,8,9,0,0,1
101,58,466,8,9,0,0,1
102,59,474,8,9,0,0,1
104,60,482,8,9,0,0,1
105,61,490,8,9,0,0,1
106,62,498,8,9,0,0,1
107,63,506,8,9,0,0,1
110,64,514,8,9,0,0,1
113,65,522,8,9,0,0,1
114,66,530,8,9,0,0,1
115,67,538,8,9,0,0,1
116,68,546,8,9,0,0,1
121,69,554,8,9,0,0,1
123,70,562,8,9,0,0,1
124,71,570,8,9,0,0,1
129,72,578,8,9,0,0,1
130,73,586,8,9,0,0,1
133,74,594,8,9,0,0,1
134,75,602,8,9,0,0,1
136,76,610,8,9,0,0,1
137,77,618,8,9,0,0,1
138,78,626,8,9,0,0,1
144,79,634,8,9,0,0,1
145,80,642,8,9,0,0,1
146,81,650,8,9,0,0,1
148,82,658,8,9,0,0,1
150,83,667,9,9,0,0,1
151,84,675,8,9,0,0,1
152,85,683,8,9,0,0,1
153,86,691,8,9,0,0,1
154,87,699,8,9,0,0,1
155,88,707,8,9,0,0,1
156,89,715,8,9,0,0,1
163,90,723,8,9,0,0,1
164,91,731,8,9,0,0,1
166,92,739,8,9,0,0,1
167,93,747,8,9,0,0,1
168,94,755,8,9,0,0,1
169,95,763,8,9,0,0,1
171,96,771,8,9,0,0,1
172,97,779,8,9,0,0,1
175,98,787,8,9,0,0,1
176,99,795,8,9,0,0,1
177,100,803,8,9,0,0,1
180,101,811,8,9,0,0,1
181,102,819,8,9,0,0,1
182,103,827,8,9,0,0,1
184,104,835,8,9,0,0,1
185,105,843,8,9,0,0,1
186,106,851,8,9,0,0,1
189,107,859,8,9,0,0,1
190,108,867,8,9,0,0,1
192,109,875,8,9,0,0,1
194,110,883,8,9,0,0,1
195,111,891,8,9,0,0,1
196,112,899,8,9,0,0,1
197,113,907,8,9,0,0,1
201,114,915,8,9,0,0,1
202,115,923,8,9,0,0,1
203,116,931,8,9,0,0,1
205,117,939,8,9,0,0,1
206,118,947,8,9,0,0,1
207,119,955,8,9,0,0,1
208,120,963,8,9,0,0,1
209,121,971,8,9,0,0,1
210,122,979,8,9,0,0,1
214,123,987,8,9,0,0,1
217,124,995,8,9,0,0,1
218,125,1003,8,9,0,0,1
219,126,1011,8,9,0,0,1
220,127,1019,8,9,0,0,1
224,128,1027,8,9,0,0,1
225,129,1035,8,9,0,0,1
227,130,1043,8,9,0,0,1
228,131,1051,8,9,0,0,1
231,132,1059,8,9,0,0,1
232,133,1067,8,9,0,0,1
233,134,1075,8,9,0,0,1
234,135,1083,8,9,0,0,1
239,136,1091,8,9,0,0,1
240,137,1099,8,9,0,0,1
241,138,1107,8,9,0,0,1
242,139,1115,8,9,0,0,1
245,140,1123,8,9,0,0,1
246,141,1131,8,9,0,0,1
253,142,1139,8,9,0,0,1
254,143,1147,8,9,0,0,1
255,144,1155,8,9,0,0,1
256,145,1163,8,9,0,0,1
258,146,1172,9,9,0,0,1
259,147,1180,8,9,0,0,1
260,148,1188,8,9,0,0,1
261,149,1196,8,9,0,0,1
262,150,1204,8,9,0,0,1
263,151,1212,8,9,0,0,1
264,152,1220,8,9,0,0,1
267,153,1228,8,9,0,0,1
268,154,1236,8,9,0,0,1
269,155,1244,8,9,0,0,1
270,156,1252,8,9,0,0,1
271,157,1260,8,9,0,0,1
273,158,1268,8,9,0,0,1
275,159,1276,8,9,0,0,1
277,160,1284,8,9,0,0,1
279,161,1292,8,9,0,0,1
282,162,1300,8,9,0,0,1
283,163,1308,8,9,0,0,1
285,164,1316,8,9,0,0,1
286,165,1324,8,9,0,0,1
287,166,1332,8,9,0,0,1
288,167,1340,8,9,0,0,1
289,168,1348,8,9,0,0,1
290,169,1356,8,9,0,0,1
292,170,1364,8,9,0,0,1
293,171,1372,8,9,0,0,1
296,172,1380,8,9,0,0,1
298,173,1388,8,9,0,0,1
299,174,1396,8,9,0,0,1
300,175,1404,8,9,0,0,1
301,176,1412,8,9,0,0,1
305,177,1420,8,9,0,0,1
308,178,1428,8,9,0,0,1
310,179,1436,8,9,0,0,1
312,180,1444,8,9,0,0,1
315,181,1452,8,9,0,0,1
316,182,1460,8,9,0,0,1
317,183,1468,8,9,0,0,1
318,184,1476,8,9,0,0,1
320,185,1484,8,9,0,0,1
321,186,1492,8,9,0,0,1
323,187,1500,8,9,0,0,1
324,188,1508,8,9,0,0,1
325,189,1516,8,9,0,0,1
326,190,1524,8,9,0,0,1
330,191,1532,8,9,0,0,1
332,192,1540,8,9,0,0,1
334,193,1548,8,9,0,0,1
337,194,1556,8,9,0,0,1
338,195,1564,8,9,0,0,1
339,196,1572,8,9,0,0,1
341,197,1580,8,9,0,0,1
342,198,1588,8,9,0,0,1
344,199,1596,8,9,0,0,1
347,200,1604,8,9,0,0,1
348,201,1612,8,9,0,0,1
349,202,1620,8,9,0,0,1
350,203,1628,8,9,0,0,1
355,204,1636,8,9,0,0,1
356,205,1644,8,9,0,0,1
357,206,1652,8,9,0,0,1
359,207,1660,8,9,0,0,1
360,208,1668,8,9,0,0,1
361,209,1676,8,9,0,0,1
362,210,1684,8,9,0,0,1
363,211,1692,8,9,0,0,1
367,212,1700,8,9,0,0,1
370,213,1708,8,9,0,0,1
371,214,1716,8,9,0,0,1
372,215,1724,8,9,0,0,1
378,216,1732,8,9,0,0,1
380,217,1740,8,9,0,0,1
382,218,1748,8,9,0,0,1
384,219,1756,8,9,0,0,1
389,220,1764,8,9,0,0,1
392,221,1772,8,9,0,0,1
393,222,1780,8,9,0,0,1
395,223,1788,8,9,0,0,1
397,224,1796,8,9,0,0,1
400,225,1804,8,9,0,0,1
401,226,1812,8,9,0,0,1
403,227,1820,8,9,0,0,1
404,228,1828,8,9,0,0,1
407,229,1836,8,9,0,0,1
408,230,1844,8,9,0,0,1
410,231,1852,8,9,0,0,1
413,232,1860,8,9,0,0,1
414,233,1868,8,9,0,0,1
415,234,1876,8,9,0,0,1
416,235,1884,8,9,0,0,1
417,236,1892,8,9,0,0,1
418,237,1900,8,9,0,0,1
419,238,1908,8,9,0,0,1
420,239,1916,8,9,0,0,1
423,240,1924,8,9,0,0,1
425,241,1932,8,9,0,0,1
429,242,1940,8,9,0,0,1
430,243,1948,8,9,0,0,1
435,244,1956,8,9,0,0,1
436,245,1964,8,9,0,0,1
440,246,1972,8,9,0,0,1
443,247,1980,8,9,0,0,1
444,248,1988,8,9,0,0,1
445,249,1996,8,9,0,0,1
447,250,2004,8,9,0,0,1
450,251,2012,8,9,0,0,1
453,252,2020,8,9,0,0,1
454,253,2028,8,9,0,0,1
455,254,2036,8,9,0,0,1
456,255,2040,4,9,0,0,1
457,256,2048,8,9,0,0,1
459,257,2056,8,9,0,0,1
460,258,2064,8,9,0,0,1
462,259,2072,8,9,0,0,1
463,260,2080,8,9,0,0,1
465,261,2088,8,9,0,0,1
468,262,2096,8,9,0,0,1
469,263,2104,8,9,0,0,1
470,264,2112,8,9,0,0,1
471,265,2120,8,9,0,0,1
474,266,2128,8,9,0,0,1
475,267,2136,8,9,0,0,1
426,1,1,1,1,1,426,1
221,1,1,1,1,1,221,1
0,1,1,1,1,1,0,1
2,2,2,1,1,0,0,1
3,3,3,1,1,0,0,1
4,4,4,1,1,0,0,1
5,5,5,1,1,0,0,1
6,6,6,1,1,0,0,1
7,7,7,1,1,0,0,1
8,8,8,1,1,0,0,1
9,9,9,1,1,0,0,1
10,10,10,1,1,0,0,1
11,11,11,1,1,0,0,1
12,12,12,1,1,0,0,1
13,13,13,1,1,0,0,1
14,14,14,1,1,0,0,1
15,15,15,1,1,0,0,1
16,16,16,1,1,0,0,1
17,17,17,1,1,0,0,1
18,18,18,1,1,0,0,1
19,19,19,1,1,0,0,1
20,20,20,1,1,0,0,1
21,21,21,1,1,0,0,1
22,22,22,1,1,0,0,1
23,23,23,1,1,0,0,1
24,24,24,1,1,0,0,1
25,25,25,1,1,0,0,1
26,26,26,1,1,0,0,1
27,27,27,1,1,0,0,1
28,28,28,1,1,0,0,1
29,29,29,1,1,0,0,1
30,30,30,1,1,0,0,1
31,31,31,1,1,0,0,1
32,32,32,1,1,0,0,1
33,33,33,1,1,0,0,1
34,34,34,1,1,0,0,1
35,35,35,1,1,0,0,1
36,36,36,1,1,0,0,1
37,37,37,1,1,0,0,1
38,38,38,1,1,0,0,1
39,39,39,1,1,0,0,1
40,40,40,1,1,0,0,1
41,41,41,1,1,0,0,1
42,42,42,1,1,0,0,1
43,43,43,1,1,0,0,1
44,44,44,1,1,0,0,1
45,45,45,1,1,0,0,1
46,46,46,1,1,0,0,1
48,47,47,1,1,0,0,1
49,48,48,1,1,0,0,1
50,49,49,1,1,0,0,1
51,50,50,1,1,0,0,1
53,51,51,1,1,0,0,1
54,52,52,1,1,0,0,1
55,53,53,1,1,0,0,1
56,54,54,1,1,0,0,1
57,55,55,1,1,0,0,1
58,56,56,1,1,0,0,1
59,57,57,1,1,0,0,1
60,58,58,1,1,0,0,1
61,59,59,1,1,0,0,1
62,60,60,1,1,0,0,1
63,61,61,1,1,0,0,1
64,62,62,1,1,0,0,1
65,63,63,1,1,0,0,1
66,64,64,1,1,0,0,1
67,65,65,1,1,0,0,1
68,66,66,1,1,0,0,1
